lossfunc,kernel,decay,ngram,skip,learning_rate,pred_thresh,ACC,PRE,REC,PRF,ROC
hinge,--nn=1,0.99,2,2,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.86840
hinge,--nn=1,0.99,2,2,0.01,0.750000,0.47857,0.12516,0.94711,0.22111,0.86840
hinge,--nn=1,0.99,2,2,0.01,0.900000,0.82651,0.27698,0.75769,0.40566,0.86840
hinge,--nn=1,0.99,2,2,0.01,0.990000,0.93156,0.58875,0.41205,0.48480,0.86840
hinge,--nn=1,0.99,2,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.50353
hinge,--nn=1,0.99,2,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.50353
hinge,--nn=1,0.99,2,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.50353
hinge,--nn=1,0.99,2,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.50353
hinge,--nn=1,0.99,2,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50006
hinge,--nn=1,0.99,2,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50006
hinge,--nn=1,0.99,2,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50006
hinge,--nn=1,0.99,2,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50006
hinge,--nn=1,0.99,2,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.50068
hinge,--nn=1,0.99,2,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.50068
hinge,--nn=1,0.99,2,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.50068
hinge,--nn=1,0.99,2,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.50068
hinge,--nn=1,0.99,2,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.50031
hinge,--nn=1,0.99,2,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.50031
hinge,--nn=1,0.99,2,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.50031
hinge,--nn=1,0.99,2,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.50031
hinge,--nn=1,0.99,2,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50266
hinge,--nn=1,0.99,2,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50266
hinge,--nn=1,0.99,2,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50266
hinge,--nn=1,0.99,2,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50266
hinge,--nn=1,0.99,2,3,0.1,0.500000,0.16676,0.08487,0.98770,0.15630,0.88700
hinge,--nn=1,0.99,2,3,0.1,0.750000,0.68666,0.18130,0.85609,0.29923,0.88700
hinge,--nn=1,0.99,2,3,0.1,0.900000,0.95540,0.71203,0.72079,0.71638,0.88700
hinge,--nn=1,0.99,2,3,0.1,0.990000,0.95867,0.83774,0.58426,0.68841,0.88700
hinge,--nn=1,0.99,2,3,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.86961
hinge,--nn=1,0.99,2,3,0.01,0.750000,0.65869,0.17186,0.88192,0.28766,0.86961
hinge,--nn=1,0.99,2,3,0.01,0.900000,0.91388,0.45673,0.53875,0.49436,0.86961
hinge,--nn=1,0.99,2,3,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.86961
hinge,--nn=1,0.99,2,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.50264
hinge,--nn=1,0.99,2,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.50264
hinge,--nn=1,0.99,2,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.50264
hinge,--nn=1,0.99,2,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.50264
hinge,--nn=1,0.99,2,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50053
hinge,--nn=1,0.99,2,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50053
hinge,--nn=1,0.99,2,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50053
hinge,--nn=1,0.99,2,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50053
hinge,--nn=1,0.99,2,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.50140
hinge,--nn=1,0.99,2,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.50140
hinge,--nn=1,0.99,2,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.50140
hinge,--nn=1,0.99,2,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.50140
hinge,--nn=1,0.99,2,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.50017
hinge,--nn=1,0.99,2,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.50017
hinge,--nn=1,0.99,2,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.50017
hinge,--nn=1,0.99,2,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.50017
hinge,--nn=1,0.99,2,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50266
hinge,--nn=1,0.99,2,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50266
hinge,--nn=1,0.99,2,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50266
hinge,--nn=1,0.99,2,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50266
hinge,--nn=1,0.99,2,3,0.1,0.500000,0.42926,0.11460,0.93727,0.20423,0.88342
hinge,--nn=1,0.99,2,3,0.1,0.750000,0.81103,0.26363,0.79090,0.39545,0.88342
hinge,--nn=1,0.99,2,3,0.1,0.900000,0.96165,0.78356,0.70357,0.74141,0.88342
hinge,--nn=1,0.99,2,3,0.1,0.990000,0.96396,0.85096,0.65314,0.73904,0.88342
hinge,--nn=1,0.99,2,3,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.86847
hinge,--nn=1,0.99,2,3,0.01,0.750000,0.49029,0.12732,0.94342,0.22437,0.86847
hinge,--nn=1,0.99,2,3,0.01,0.900000,0.83045,0.28178,0.75523,0.41043,0.86847
hinge,--nn=1,0.99,2,3,0.01,0.990000,0.93339,0.61278,0.40098,0.48476,0.86847
hinge,--nn=1,0.99,3,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.50638
hinge,--nn=1,0.99,3,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.50638
hinge,--nn=1,0.99,3,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.50638
hinge,--nn=1,0.99,3,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.50638
hinge,--nn=1,0.99,3,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50174
hinge,--nn=1,0.99,3,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50174
hinge,--nn=1,0.99,3,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50174
hinge,--nn=1,0.99,3,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50174
hinge,--nn=1,0.99,3,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.50322
hinge,--nn=1,0.99,3,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.50322
hinge,--nn=1,0.99,3,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.50322
hinge,--nn=1,0.99,3,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.50322
hinge,--nn=1,0.99,3,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.50001
hinge,--nn=1,0.99,3,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.50001
hinge,--nn=1,0.99,3,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.50001
hinge,--nn=1,0.99,3,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.50001
hinge,--nn=1,0.99,3,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50637
hinge,--nn=1,0.99,3,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50637
hinge,--nn=1,0.99,3,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50637
hinge,--nn=1,0.99,3,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50637
hinge,--nn=1,0.99,3,2,0.1,0.500000,0.35102,0.10146,0.92989,0.18296,0.83520
hinge,--nn=1,0.99,3,2,0.1,0.750000,0.82430,0.26296,0.69250,0.38118,0.83520
hinge,--nn=1,0.99,3,2,0.1,0.900000,0.95502,0.87097,0.49815,0.63380,0.83520
hinge,--nn=1,0.99,3,2,0.1,0.990000,0.94839,0.91566,0.37392,0.53100,0.83520
hinge,--nn=1,0.99,3,2,0.01,0.500000,0.50336,0.12989,0.93973,0.22823,0.87002
hinge,--nn=1,0.99,3,2,0.01,0.750000,0.92186,0.00000,0.00000,0.00000,0.87002
hinge,--nn=1,0.99,3,2,0.01,0.900000,0.92186,0.00000,0.00000,0.00000,0.87002
hinge,--nn=1,0.99,3,2,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.87002
hinge,--nn=1,0.99,3,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.50499
hinge,--nn=1,0.99,3,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.50499
hinge,--nn=1,0.99,3,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.50499
hinge,--nn=1,0.99,3,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.50499
hinge,--nn=1,0.99,3,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50606
hinge,--nn=1,0.99,3,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50606
hinge,--nn=1,0.99,3,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50606
hinge,--nn=1,0.99,3,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50606
hinge,--nn=1,0.99,3,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.50420
hinge,--nn=1,0.99,3,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.50420
hinge,--nn=1,0.99,3,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.50420
hinge,--nn=1,0.99,3,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.50420
hinge,--nn=1,0.99,3,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.50313
hinge,--nn=1,0.99,3,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.50313
hinge,--nn=1,0.99,3,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.50313
hinge,--nn=1,0.99,3,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.50313
hinge,--nn=1,0.99,3,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50579
hinge,--nn=1,0.99,3,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50579
hinge,--nn=1,0.99,3,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50579
hinge,--nn=1,0.99,3,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50579
hinge,--nn=1,0.99,3,2,0.1,0.500000,0.57853,0.13655,0.82534,0.23433,0.82872
hinge,--nn=1,0.99,3,2,0.1,0.750000,0.85861,0.30828,0.65068,0.41835,0.82872
hinge,--nn=1,0.99,3,2,0.1,0.900000,0.95598,0.86151,0.52030,0.64877,0.82872
hinge,--nn=1,0.99,3,2,0.1,0.990000,0.95069,0.90984,0.40959,0.56489,0.82872
hinge,--nn=1,0.99,3,2,0.01,0.500000,0.07814,0.07814,1.00000,0.14496,0.86880
hinge,--nn=1,0.99,3,2,0.01,0.750000,0.55536,0.14143,0.92497,0.24535,0.86880
hinge,--nn=1,0.99,3,2,0.01,0.900000,0.90417,0.41756,0.57319,0.48315,0.86880
hinge,--nn=1,0.99,3,2,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.86880
hinge,--nn=1,0.99,3,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.49540
hinge,--nn=1,0.99,3,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.49540
hinge,--nn=1,0.99,3,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.49540
hinge,--nn=1,0.99,3,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.49540
hinge,--nn=1,0.99,3,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.49586
hinge,--nn=1,0.99,3,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.49586
hinge,--nn=1,0.99,3,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.49586
hinge,--nn=1,0.99,3,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.49586
hinge,--nn=1,0.99,3,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.50193
hinge,--nn=1,0.99,3,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.50193
hinge,--nn=1,0.99,3,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.50193
hinge,--nn=1,0.99,3,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.50193
hinge,--nn=1,0.99,3,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.50199
hinge,--nn=1,0.99,3,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.50199
hinge,--nn=1,0.99,3,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.50199
hinge,--nn=1,0.99,3,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.50199
hinge,--nn=1,0.99,3,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.51051
hinge,--nn=1,0.99,3,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.51051
hinge,--nn=1,0.99,3,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.51051
hinge,--nn=1,0.99,3,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.51051
hinge,--nn=1,0.99,3,3,0.1,0.500000,0.33795,0.09954,0.92866,0.17980,0.81557
hinge,--nn=1,0.99,3,3,0.1,0.750000,0.83295,0.26863,0.66052,0.38193,0.81557
hinge,--nn=1,0.99,3,3,0.1,0.900000,0.95108,0.89378,0.42435,0.57548,0.81557
hinge,--nn=1,0.99,3,3,0.1,0.990000,0.94416,0.90559,0.31857,0.47134,0.81557
hinge,--nn=1,0.99,3,3,0.01,0.500000,0.80815,0.24989,0.72694,0.37193,0.85762
hinge,--nn=1,0.99,3,3,0.01,0.750000,0.92186,0.00000,0.00000,0.00000,0.85762
hinge,--nn=1,0.99,3,3,0.01,0.900000,0.92186,0.00000,0.00000,0.00000,0.85762
hinge,--nn=1,0.99,3,3,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.85762
hinge,--nn=1,0.99,3,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.49665
hinge,--nn=1,0.99,3,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.49665
hinge,--nn=1,0.99,3,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.49665
hinge,--nn=1,0.99,3,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.49665
hinge,--nn=1,0.99,3,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.49029
hinge,--nn=1,0.99,3,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.49029
hinge,--nn=1,0.99,3,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.49029
hinge,--nn=1,0.99,3,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.49029
hinge,--nn=1,0.99,3,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.50408
hinge,--nn=1,0.99,3,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.50408
hinge,--nn=1,0.99,3,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.50408
hinge,--nn=1,0.99,3,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.50408
hinge,--nn=1,0.99,3,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.50355
hinge,--nn=1,0.99,3,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.50355
hinge,--nn=1,0.99,3,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.50355
hinge,--nn=1,0.99,3,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.50355
hinge,--nn=1,0.99,3,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.51045
hinge,--nn=1,0.99,3,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.51045
hinge,--nn=1,0.99,3,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.51045
hinge,--nn=1,0.99,3,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.51045
hinge,--nn=1,0.99,3,3,0.1,0.500000,0.55575,0.12854,0.81058,0.22189,0.80567
hinge,--nn=1,0.99,3,3,0.1,0.750000,0.85525,0.29214,0.59902,0.39274,0.80567
hinge,--nn=1,0.99,3,3,0.1,0.900000,0.95588,0.89333,0.49446,0.63658,0.80567
hinge,--nn=1,0.99,3,3,0.1,0.990000,0.94675,0.90343,0.35670,0.51146,0.80567
hinge,--nn=1,0.99,3,3,0.01,0.500000,0.20185,0.08863,0.99262,0.16273,0.85547
hinge,--nn=1,0.99,3,3,0.01,0.750000,0.87082,0.32681,0.61624,0.42711,0.85547
hinge,--nn=1,0.99,3,3,0.01,0.900000,0.92186,0.00000,0.00000,0.00000,0.85547
hinge,--nn=1,0.99,3,3,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.85547
hinge,--nn=1,0.99,4,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.48188
hinge,--nn=1,0.99,4,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.48188
hinge,--nn=1,0.99,4,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.48188
hinge,--nn=1,0.99,4,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.48188
hinge,--nn=1,0.99,4,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.46318
hinge,--nn=1,0.99,4,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.46318
hinge,--nn=1,0.99,4,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.46318
hinge,--nn=1,0.99,4,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.46318
hinge,--nn=1,0.99,4,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.47396
hinge,--nn=1,0.99,4,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.47396
hinge,--nn=1,0.99,4,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.47396
hinge,--nn=1,0.99,4,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.47396
hinge,--nn=1,0.99,4,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.50040
hinge,--nn=1,0.99,4,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.50040
hinge,--nn=1,0.99,4,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.50040
hinge,--nn=1,0.99,4,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.50040
hinge,--nn=1,0.99,4,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.50698
hinge,--nn=1,0.99,4,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.50698
hinge,--nn=1,0.99,4,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.50698
hinge,--nn=1,0.99,4,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.50698
hinge,--nn=1,0.99,4,2,0.1,0.500000,0.16676,0.08460,0.98401,0.15581,0.81034
hinge,--nn=1,0.99,4,2,0.1,0.750000,0.77393,0.20907,0.68020,0.31984,0.81034
hinge,--nn=1,0.99,4,2,0.1,0.900000,0.95473,0.89767,0.47478,0.62108,0.81034
hinge,--nn=1,0.99,4,2,0.1,0.990000,0.94829,0.94212,0.36039,0.52135,0.81034
hinge,--nn=1,0.99,4,2,0.01,0.500000,0.93906,0.73491,0.34440,0.46901,0.83887
hinge,--nn=1,0.99,4,2,0.01,0.750000,0.92186,0.00000,0.00000,0.00000,0.83887
hinge,--nn=1,0.99,4,2,0.01,0.900000,0.92186,0.00000,0.00000,0.00000,0.83887
hinge,--nn=1,0.99,4,2,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.83887
hinge,--nn=1,0.99,4,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.47469
hinge,--nn=1,0.99,4,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.47469
hinge,--nn=1,0.99,4,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.47469
hinge,--nn=1,0.99,4,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.47469
hinge,--nn=1,0.99,4,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.45762
hinge,--nn=1,0.99,4,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.45762
hinge,--nn=1,0.99,4,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.45762
hinge,--nn=1,0.99,4,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.45762
hinge,--nn=1,0.99,4,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.45502
hinge,--nn=1,0.99,4,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.45502
hinge,--nn=1,0.99,4,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.45502
hinge,--nn=1,0.99,4,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.45502
hinge,--nn=1,0.99,4,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.46991
hinge,--nn=1,0.99,4,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.46991
hinge,--nn=1,0.99,4,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.46991
hinge,--nn=1,0.99,4,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.46991
hinge,--nn=1,0.99,4,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.51679
hinge,--nn=1,0.99,4,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.51679
hinge,--nn=1,0.99,4,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.51679
hinge,--nn=1,0.99,4,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.51679
hinge,--nn=1,0.99,4,2,0.1,0.500000,0.37880,0.10267,0.89791,0.18427,0.79374
hinge,--nn=1,0.99,4,2,0.1,0.750000,0.81065,0.23081,0.61009,0.33491,0.79374
hinge,--nn=1,0.99,4,2,0.1,0.900000,0.95502,0.89838,0.47847,0.62440,0.79374
hinge,--nn=1,0.99,4,2,0.1,0.990000,0.95040,0.94065,0.38991,0.55130,0.79374
hinge,--nn=1,0.99,4,2,0.01,0.500000,0.31574,0.10038,0.97417,0.18201,0.83623
hinge,--nn=1,0.99,4,2,0.01,0.750000,0.92186,0.00000,0.00000,0.00000,0.83623
hinge,--nn=1,0.99,4,2,0.01,0.900000,0.92186,0.00000,0.00000,0.00000,0.83623
hinge,--nn=1,0.99,4,2,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.83623
hinge,--nn=1,0.99,4,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.38297
hinge,--nn=1,0.99,4,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.38297
hinge,--nn=1,0.99,4,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.38297
hinge,--nn=1,0.99,4,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.38297
hinge,--nn=1,0.99,4,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.37593
hinge,--nn=1,0.99,4,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.37593
hinge,--nn=1,0.99,4,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.37593
hinge,--nn=1,0.99,4,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.37593
hinge,--nn=1,0.99,4,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.37731
hinge,--nn=1,0.99,4,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.37731
hinge,--nn=1,0.99,4,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.37731
hinge,--nn=1,0.99,4,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.37731
hinge,--nn=1,0.99,4,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.45246
hinge,--nn=1,0.99,4,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.45246
hinge,--nn=1,0.99,4,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.45246
hinge,--nn=1,0.99,4,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.45246
hinge,--nn=1,0.99,4,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.39999
hinge,--nn=1,0.99,4,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.39999
hinge,--nn=1,0.99,4,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.39999
hinge,--nn=1,0.99,4,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.39999
hinge,--nn=1,0.99,4,3,0.1,0.500000,0.08622,0.07878,1.00000,0.14605,0.85683
hinge,--nn=1,0.99,4,3,0.1,0.750000,0.30959,0.09755,0.94957,0.17692,0.85683
hinge,--nn=1,0.99,4,3,0.1,0.900000,0.95675,0.87734,0.51907,0.65224,0.85683
hinge,--nn=1,0.99,4,3,0.1,0.990000,0.94454,0.90136,0.32595,0.47877,0.85683
hinge,--nn=1,0.99,4,3,0.01,0.500000,0.92186,0.00000,0.00000,0.00000,0.80896
hinge,--nn=1,0.99,4,3,0.01,0.750000,0.92186,0.00000,0.00000,0.00000,0.80896
hinge,--nn=1,0.99,4,3,0.01,0.900000,0.92186,0.00000,0.00000,0.00000,0.80896
hinge,--nn=1,0.99,4,3,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.80896
hinge,--nn=1,0.99,4,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.38897
hinge,--nn=1,0.99,4,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.38897
hinge,--nn=1,0.99,4,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.38897
hinge,--nn=1,0.99,4,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.38897
hinge,--nn=1,0.99,4,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.38139
hinge,--nn=1,0.99,4,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.38139
hinge,--nn=1,0.99,4,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.38139
hinge,--nn=1,0.99,4,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.38139
hinge,--nn=1,0.99,4,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.36716
hinge,--nn=1,0.99,4,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.36716
hinge,--nn=1,0.99,4,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.36716
hinge,--nn=1,0.99,4,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.36716
hinge,--nn=1,0.99,4,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.39389
hinge,--nn=1,0.99,4,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.39389
hinge,--nn=1,0.99,4,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.39389
hinge,--nn=1,0.99,4,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.39389
